Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1,Flight Phases,Altitude Change
1687.0,50.586288,3.806252,10724.1,35184.2,210.6,,,U 3.3,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1147.0,1168.0,,,,,431.7,,,-32.0,0.753,Display - Mach (0),482.5,254.0,E003 48.37,,,Cruise,651.6999999999971
1688.0,50.58427,3.804916,10724.7,35186.2,210.6,,,U 3.3,,85.6,85.63,85.5,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1147.0,1168.0,,,,,431.4,,,-32.0,0.752,Display - Mach (0),482.5,253.8,,,,Cruise,638.0999999999985
1689.0,50.582256,3.803585,10724.7,35186.1,210.6,,82.0,U 3.3,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,432.1,,,-32.0,0.753,Display - Mach (0),482.5,254.3,,,,Cruise,621.0999999999985
1690.0,50.580231,3.802255,10725.3,35187.8,210.6,,,U 3.2,90.13,,85.63,85.63,,,False (0),False (0),False (0),False (0),0.7,0.0,335.4,1154.0,1168.0,,,,,431.0,,,-32.0,0.751,Display - Mach (0),482.5,253.5,,N50 34.81,,Cruise,607.8000000000029
1691.0,50.578178,3.800918,10726.0,35190.4,210.6,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,430.7,,,-32.0,0.75,Display - Mach (0),482.5,253.3,E003 48.05,,,Cruise,594.2000000000044
1692.0,50.576118,3.799551,10726.6,35192.3,210.6,,,U 3.2,,85.6,85.63,85.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,430.7,,,-32.0,0.75,Display - Mach (0),482.5,253.3,,,,Cruise,580.8000000000029
1693.0,50.574059,3.798178,10726.9,35193.2,210.6,,82.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,430.4,,,-32.0,0.75,Display - Mach (0),482.5,253.0,,,,Cruise,566.1999999999971
1694.0,50.571999,3.796805,10727.0,35193.5,210.6,,,U 3.2,90.13,,85.63,85.63,,,False (0),False (0),False (0),False (0),0.7,0.0,335.7,1154.0,1168.0,,,,,431.1,,,-32.0,0.751,Display - Mach (0),482.5,253.5,,N50 34.31,,Cruise,551.8000000000029
1695.0,50.569939,3.795444,10727.2,35194.1,210.6,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,3039.0,,,431.1,,,-32.0,0.751,Display - Mach (0),482.5,253.5,E003 47.72,,,Cruise,536.1999999999971
1696.0,50.567879,3.794144,10727.2,35194.3,210.6,,,U 3.2,,85.6,85.63,85.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1147.0,1168.0,,,,,431.1,,,-32.0,0.752,Display - Mach (0),482.0,253.5,,,,Cruise,521.6000000000058
1697.0,50.565819,3.792856,10727.4,35194.9,210.6,,82.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,431.7,,,-31.75,0.752,Display - Mach (0),482.5,253.8,,,,Cruise,508.3000000000029
1698.0,50.563759,3.791569,10727.5,35195.1,210.6,,,U 3.2,90.13,,85.75,85.63,,,False (0),False (0),False (0),False (0),0.7,0.0,335.4,1154.0,1168.0,,,,,431.3,,,-31.75,0.752,Display - Mach (0),482.5,253.5,,N50 33.82,,Cruise,492.2999999999956
1699.0,50.561699,3.790275,10727.7,35195.9,210.6,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,3021.0,,,,431.7,,,-31.75,0.752,Display - Mach (0),482.0,253.8,E003 47.42,,,Cruise,477.2000000000044
1700.0,50.559639,3.788951,10728.0,35196.8,210.6,,,U 3.2,,85.8,85.75,85.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,431.3,,,-31.75,0.752,Display - Mach (0),482.0,253.5,,,,Cruise,463.2000000000044
1701.0,50.557579,3.787621,10728.2,35197.4,210.6,,82.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,,,431.4,,,-31.75,0.752,Display - Mach (0),482.0,253.5,,,,Cruise,449.4000000000015
1702.0,50.555511,3.78629,10728.0,35197.0,210.6,,,U 3.2,90.25,,85.75,85.75,,,False (0),False (0),False (0),False (0),0.7,0.0,334.7,1154.0,1168.0,,,,,431.3,,,-31.75,0.751,Display - Mach (0),482.0,253.5,,N50 33.32,,Cruise,433.5
1703.0,50.553417,3.78496,10728.1,35197.3,210.6,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,590.0,,431.4,,,-31.75,0.751,Display - Mach (0),482.0,253.5,E003 47.10,,,Cruise,418.6000000000058
1704.0,50.551311,3.78363,10727.9,35196.5,210.6,,,U 3.2,,85.8,85.75,85.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,,,431.0,,,-31.75,0.751,Display - Mach (0),482.0,253.3,,,,Cruise,402.5
1705.0,50.54921,3.782299,10727.6,35195.4,210.6,,82.5,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,,,431.0,,,-31.75,0.751,Display - Mach (0),482.0,253.3,,,,Cruise,387.59999999999854
1706.0,50.547115,3.780969,10727.2,35194.4,210.6,,,U 3.2,90.13,,85.75,85.63,,,False (0),False (0),False (0),False (0),0.7,0.0,335.0,1161.0,1168.0,,,,,430.8,,,-32.0,0.751,Display - Mach (0),482.0,253.3,,N50 32.82,,Cruise,371.2000000000044
1707.0,50.545048,3.779638,10727.0,35193.5,210.6,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,,0.0,431.1,,,-32.0,0.751,Display - Mach (0),482.0,253.5,E003 46.78,,,Cruise,355.3000000000029
1708.0,50.542988,3.778308,10726.9,35193.2,210.6,,,U 3.2,,85.8,85.75,85.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,431.1,,,-32.0,0.752,Display - Mach (0),482.0,253.5,,,,Cruise,340.1999999999971
1709.0,50.540928,3.776978,10726.9,35193.3,210.6,,83.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,431.8,,,-32.0,0.752,Display - Mach (0),482.0,254.0,,,,Cruise,325.8000000000029
1710.0,50.538868,3.775647,10727.1,35193.9,210.6,,,U 3.2,90.13,,85.75,85.63,,,False (0),False (0),False (0),False (0),0.7,0.0,334.7,1154.0,1168.0,,,,,431.8,,,-32.0,0.753,Display - Mach (0),482.0,254.0,,N50 32.33,,Cruise,310.5
1711.0,50.536808,3.774317,10727.2,35194.1,210.6,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,,,431.5,,,-32.0,0.752,Display - Mach (0),482.0,253.8,E003 46.46,,,Cruise,296.59999999999854
1712.0,50.534748,3.772987,10727.4,35194.8,210.6,,,U 3.2,,85.8,85.75,85.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,431.5,,,-32.0,0.752,Display - Mach (0),482.0,253.8,,,,Cruise,281.40000000000146
1713.0,50.532688,3.771656,10727.5,35195.1,210.9,,83.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,,,431.5,,,-32.0,0.752,Display - Mach (0),482.0,253.8,,,,Cruise,267.40000000000146
1714.0,50.530636,3.770326,10727.8,35196.3,210.9,,,U 3.2,90.13,,85.75,85.63,,,False (0),False (0),False (0),False (0),0.7,0.0,334.3,1161.0,1176.0,,,,,431.1,,,-32.0,0.751,Display - Mach (0),481.5,253.5,,N50 31.83,,Cruise,254.5
1715.0,50.52861,3.768989,10727.8,35196.1,210.9,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,430.8,,,-32.0,0.75,Display - Mach (0),482.0,253.3,E003 46.14,,,Cruise,239.6999999999971
1716.0,50.526592,3.767622,10728.1,35197.1,210.9,,,U 3.2,,85.8,85.75,85.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1176.0,,,,,430.4,,,-32.0,0.75,Display - Mach (0),482.0,253.0,,,,Cruise,226.5
1717.0,50.524578,3.766249,10727.9,35196.6,210.9,,83.5,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1161.0,1168.0,,,,,430.4,,,-32.0,0.75,Display - Mach (0),481.5,253.0,,,,Cruise,211.1999999999971
1718.0,50.522552,3.764876,10727.9,35196.6,210.9,,,U 3.2,90.13,,85.63,85.75,,,False (0),False (0),False (0),False (0),0.7,0.0,334.7,1161.0,1176.0,,,,,430.2,,,-32.25,0.75,Display - Mach (0),481.5,253.0,,N50 31.35,,Cruise,196.40000000000143
1719.0,50.5205,3.763509,10728.0,35196.7,210.9,65917.0,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,430.6,,,-32.25,0.751,Display - Mach (0),481.5,253.3,E003 45.81,,,Cruise,182.29999999999563
1720.0,50.51844,3.762172,10727.3,35194.5,210.9,,,U 3.2,,85.6,85.63,85.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,430.9,,,-32.25,0.751,Display - Mach (0),481.5,253.5,,,,Cruise,165.0
1721.0,50.51638,3.760841,10726.9,35193.4,210.9,,84.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1168.0,,,,,430.2,,,-32.25,0.75,Display - Mach (0),482.0,253.0,,,,Cruise,147.8000000000029
1722.0,50.51432,3.759511,10726.8,35192.8,210.9,,,U 3.2,90.0,,85.63,85.75,,,False (0),False (0),False (0),False (0),0.7,0.0,334.3,1154.0,1176.0,,,,,430.9,,,-32.25,0.751,Display - Mach (0),481.5,253.5,,N50 30.85,,Cruise,132.5
1723.0,50.51226,3.758181,10726.4,35191.5,210.9,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,430.3,,,-32.5,0.751,Display - Mach (0),481.5,253.3,E003 45.49,,,Cruise,115.5
1724.0,50.510201,3.75685,10726.5,35191.8,210.9,,,U 3.2,,85.6,85.63,85.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,430.7,,,-32.5,0.751,Display - Mach (0),481.5,253.5,,,,Cruise,99.90000000000146
1725.0,50.508141,3.75552,10726.5,35191.9,210.9,,84.5,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,430.7,,,-32.5,0.752,Display - Mach (0),481.5,253.5,,,,Cruise,84.40000000000146
1726.0,50.506081,3.754189,10726.4,35191.6,210.9,,,U 3.2,90.0,,85.63,85.75,,,False (0),False (0),False (0),False (0),0.7,0.0,334.0,1154.0,1176.0,,,,,431.0,,,-32.5,0.752,Display - Mach (0),481.5,253.8,,N50 30.36,,Cruise,69.79999999999563
1727.0,50.504021,3.752866,10726.3,35191.3,210.9,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,430.4,,,-32.75,0.751,Display - Mach (0),481.5,253.5,E003 45.17,,,Cruise,54.80000000000291
1728.0,50.501957,3.751572,10726.8,35192.9,210.9,,,U 3.2,,85.6,85.63,85.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,429.8,,,-32.75,0.75,Display - Mach (0),481.5,253.0,,,,Cruise,42.400000000001455
1729.0,50.499897,3.750284,10726.5,35191.8,210.9,,85.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,430.0,,,-32.5,0.75,Display - Mach (0),481.5,253.0,,,,Cruise,28.0
1730.0,50.497837,3.748997,10726.4,35191.5,210.9,,,U 3.2,90.0,,85.63,85.75,,,False (0),False (0),False (0),False (0),0.7,0.0,334.3,1154.0,1176.0,,,,,429.6,,,-32.5,0.749,Display - Mach (0),481.5,252.8,,N50 29.86,,Cruise,17.30000000000291
1731.0,50.495777,3.747703,10726.2,35191.1,210.9,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,429.6,,,-32.5,0.749,Display - Mach (0),481.5,252.8,E003 44.86,,,Cruise,8.0
1732.0,50.493717,3.746379,10725.7,35189.3,210.9,,,U 3.2,,85.6,85.63,85.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,429.6,,,-32.5,0.749,Display - Mach (0),481.5,252.8,,,,Cruise,-1.3999999999941792
1733.0,50.491657,3.745048,10725.2,35187.7,210.9,,85.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,429.6,,,-32.5,0.749,Display - Mach (0),481.5,252.8,,,,Cruise,-7.600000000005821
1734.0,50.48959,3.743718,10725.2,35187.7,210.9,,,U 3.2,90.0,,85.63,85.75,,,False (0),False (0),False (0),False (0),0.7,0.0,334.3,1154.0,1176.0,,,,,429.6,,,-32.5,0.749,Display - Mach (0),481.5,252.8,,N50 29.37,,Cruise,-7.80000000000291
1735.0,50.487495,3.742388,10724.8,35186.4,210.9,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,429.6,,,-32.5,0.749,Display - Mach (0),481.5,252.8,E003 44.54,,,Cruise,-7.0
1736.0,50.48539,3.741057,10724.7,35185.9,210.9,,,U 3.2,,85.6,85.63,85.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,429.6,,,-32.5,0.75,Display - Mach (0),481.5,252.8,,,,Cruise,-6.400000000001455
1737.0,50.483288,3.739727,10724.5,35185.4,210.9,,85.0,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1154.0,1176.0,,,,,429.9,,,-32.5,0.75,Display - Mach (0),481.5,253.0,,,,Cruise,-3.400000000001455
1738.0,50.481197,3.738397,10725.0,35187.1,210.9,,,U 3.2,91.75,,90.38,88.0,,,False (0),False (0),False (0),False (0),0.7,0.0,334.3,1285.0,1183.0,,,,,429.7,,,-32.75,0.75,Display - Mach (0),481.5,253.0,,N50 28.86,,Cruise,2.0
1739.0,50.479168,3.737066,10725.7,35189.3,210.9,,,U 3.2,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1495.0,1364.0,,,,,429.7,*0.00,,-32.75,0.75,Display - Mach (0),482.0,253.0,E003 44.22,,,Cruise,6.400000000001455
1740.0,50.47715,3.735736,10725.9,35190.0,210.9,,,U 3.2,,92.5,93.25,92.38,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1531.0,1488.0,,,,,429.9,,,-33.0,0.751,Display - Mach (0),482.0,253.3,,,,Cruise,8.900000000001455
1741.0,50.475136,3.734406,10726.4,35191.6,210.9,,85.5,U 3.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1568.0,1546.0,,,,,429.9,,,-33.0,0.751,Display - Mach (0),482.5,253.3,,,,Cruise,13.599999999998545
1742.0,50.47311,3.733075,10726.9,35193.4,210.9,,,U 3.2,93.25,,94.25,94.0,,,False (0),False (0),False (0),False (0),0.7,0.0,334.3,1582.0,1582.0,,,,,430.2,,,-33.0,0.752,Display - Mach (0),482.5,253.5,,N50 28.38,,Cruise,17.099999999998545
1743.0,50.471058,3.731745,10727.4,35194.8,210.9,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1589.0,1589.0,,,,,430.0,,,-33.25,0.752,Display - Mach (0),483.0,253.5,E003 43.90,,,Cruise,20.0
1744.0,50.468998,3.730414,10728.1,35197.1,210.9,,,U 3.0,,94.4,94.38,94.38,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1597.0,,,,,430.7,,,-33.25,0.753,Display - Mach (0),483.0,254.0,,,,Cruise,22.099999999998545
1745.0,50.466938,3.729084,10728.3,35198.0,210.9,,86.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1604.0,,,,,431.3,,,-33.0,0.754,Display - Mach (0),483.5,254.3,,,,Cruise,23.30000000000291
1746.0,50.464878,3.727753,10728.2,35197.7,210.9,,,U 3.0,93.63,,94.63,94.5,,,False (0),False (0),False (0),False (0),0.7,0.0,334.7,1604.0,1604.0,,,,,431.7,,,-33.0,0.754,Display - Mach (0),484.0,254.5,,N50 27.89,,Cruise,21.69999999999709
1747.0,50.462818,3.726423,10728.7,35199.0,210.9,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1604.0,,,,,431.3,,*0.00,-33.0,0.754,Display - Mach (0),484.0,254.3,E003 43.58,,,Cruise,22.099999999998545
1748.0,50.460758,3.725093,10728.9,35199.9,210.9,,,U 3.0,,94.6,94.63,94.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1604.0,,,,,431.3,,,-33.0,0.754,Display - Mach (0),484.5,254.3,,,,Cruise,23.099999999998545
1749.0,50.458698,3.723762,10729.0,35200.0,210.9,,86.0,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1611.0,,,,,431.3,,,-33.0,0.754,Display - Mach (0),485.0,254.3,,,,Cruise,23.5
1750.0,50.456631,3.722432,10728.9,35199.9,210.9,,,U 2.8,93.63,,94.63,94.63,,,False (0),False (0),False (0),False (0),0.7,0.0,335.0,1597.0,1604.0,,,,,431.7,,,-33.0,0.754,Display - Mach (0),485.5,254.5,,N50 27.39,,Cruise,21.30000000000291
1751.0,50.454536,3.721095,10728.9,35199.7,210.9,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1604.0,,,,,432.0,,,-33.0,0.755,Display - Mach (0),485.5,254.8,E003 43.26,,,Cruise,19.69999999999709
1752.0,50.452431,3.719728,10728.6,35198.7,210.9,,,U 2.8,,94.8,94.63,94.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1597.0,,,,,432.7,,,-33.0,0.756,Display - Mach (0),486.0,255.3,,,,Cruise,16.299999999995634
1753.0,50.450329,3.718355,10728.3,35197.8,210.9,,86.0,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1597.0,,,,,433.4,,,-33.0,0.758,Display - Mach (0),486.5,255.8,,,,Cruise,14.400000000001455
1754.0,50.448235,3.716982,10728.2,35197.4,210.9,,,U 2.8,93.75,,94.75,94.75,,,False (0),False (0),False (0),False (0),0.7,0.0,335.4,1604.0,1597.0,,,,,434.0,,,-32.75,0.758,Display - Mach (0),487.0,256.0,,N50 26.89,,Cruise,13.400000000001455
1755.0,50.446167,3.715615,10728.0,35196.8,210.9,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1597.0,,,,,434.0,,,-32.75,0.758,Display - Mach (0),487.5,256.0,E003 42.93,,,Cruise,11.10000000000582
1756.0,50.444107,3.714278,10728.1,35197.1,210.9,,,U 2.8,,94.8,94.75,94.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1604.0,,,,,433.8,,,-32.5,0.757,Display - Mach (0),487.5,255.8,,,,Cruise,12.400000000001455
1757.0,50.442051,3.712948,10727.9,35196.6,210.9,,85.5,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1611.0,,,,,433.8,,,-32.5,0.758,Display - Mach (0),488.0,255.8,,,,Cruise,11.5
1758.0,50.439983,3.711617,10728.0,35197.0,210.9,,,U 2.8,93.75,,94.75,94.75,,,False (0),False (0),False (0),False (0),0.7,0.0,335.7,1604.0,1611.0,,,,,434.3,,,-32.75,0.759,Display - Mach (0),488.5,256.3,,N50 26.39,,Cruise,12.0
1759.0,50.437889,3.71028,10727.9,35196.5,210.9,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1611.0,,3026.0,,,434.6,,,-32.75,0.76,Display - Mach (0),489.0,256.5,E003 42.62,,,Cruise,12.400000000001455
1760.0,50.435783,3.708914,10727.9,35196.5,210.5,,,U 2.8,,94.8,94.75,94.75,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1597.0,1604.0,,,,,435.2,,,-32.5,0.76,Display - Mach (0),489.0,256.8,,,,Cruise,13.30000000000291
1761.0,50.433681,3.70754,10727.4,35194.8,210.5,,85.5,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1604.0,,,,,435.9,,,-32.5,0.762,Display - Mach (0),489.5,257.3,,,,Cruise,11.700000000004366
1762.0,50.43158,3.706167,10727.7,35195.7,210.9,,,U 2.8,93.88,,94.75,94.75,,,False (0),False (0),False (0),False (0),0.7,0.0,336.1,1604.0,1611.0,,,,,436.5,,,-32.25,0.762,Display - Mach (0),490.0,257.5,,N50 25.89,,Cruise,11.5
1763.0,50.429478,3.704794,10727.6,35195.7,210.9,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1611.0,3007.0,,,,437.1,,,-32.0,0.763,Display - Mach (0),490.5,257.8,E003 42.29,,,Cruise,9.5
1764.0,50.427372,3.70342,10727.5,35195.1,210.9,,,U 2.8,,94.9,94.88,94.88,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1604.0,1611.0,,,,,437.0,,,-32.0,0.763,Display - Mach (0),490.5,257.8,,,,Cruise,9.0
1765.0,50.42527,3.702047,10727.7,35195.8,210.9,,85.0,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1611.0,1611.0,,,,,436.7,,,-32.0,0.763,Display - Mach (0),491.0,257.5,,,,Cruise,8.0
