Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1,Flight Phases,Altitude Change
2090.0,50.354183,3.608677,11941.1,39176.8,216.1,,,U 3.3,92.75,,91.13,91.0,,,False (0),False (0),False (0),False (0),0.4,0.0,319.6,1198.0,1198.0,,,,,443.3,,,-26.75,0.766,Display - Mach (0),463.0,236.3,,N50 21.23,,Cruise,113.40000000000146
2091.0,50.352295,3.607126,11941.1,39177.0,215.8,,,U 3.3,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1198.0,1198.0,,,,0.0,442.9,,,-26.75,0.765,Display - Mach (0),463.0,236.0,E003 36.43,,,Cruise,104.69999999999708
2092.0,50.350407,3.605545,11940.6,39175.3,215.8,,,U 3.3,,91.1,91.13,91.13,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1198.0,1198.0,,,,,442.9,,,-26.75,0.765,Display - Mach (0),463.0,236.0,,,,Cruise,93.60000000000582
2093.0,50.348518,3.603956,11940.0,39173.4,215.8,,62.0,U 3.3,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1198.0,1198.0,,,,,442.9,,,-26.75,0.765,Display - Mach (0),463.0,236.0,,,,Cruise,80.70000000000437
2094.0,50.346626,3.602369,11939.7,39172.3,215.8,,,U 3.3,92.75,,91.25,91.13,,,False (0),False (0),False (0),False (0),0.4,0.0,319.9,1205.0,1205.0,,,,,442.9,,,-26.75,0.765,Display - Mach (0),463.0,236.0,,N50 20.78,,Cruise,70.30000000000291
2095.0,50.344738,3.600787,11939.6,39171.9,215.8,,,U 3.3,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1205.0,1205.0,,,,,442.5,,,-26.75,0.765,Display - Mach (0),463.0,235.8,E003 36.04,,,Cruise,61.30000000000291
2096.0,50.34285,3.599236,11939.4,39171.3,215.8,,,U 3.3,,91.3,91.25,91.25,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1205.0,1205.0,,,,,442.1,,,-26.75,0.764,Display - Mach (0),463.0,235.5,,,,Cruise,53.200000000004366
2097.0,50.340961,3.597691,11939.4,39171.2,215.8,,62.0,U 3.3,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1205.0,1205.0,,,,,442.1,,,-26.75,0.764,Display - Mach (0),463.0,235.5,,,,Cruise,44.69999999999709
2098.0,50.339073,3.596146,11938.9,39169.5,215.8,,,U 3.3,92.88,,91.38,91.25,,,False (0),False (0),False (0),False (0),0.4,0.0,320.6,1212.0,1205.0,,,,,442.3,,,-26.5,0.764,Display - Mach (0),463.0,235.5,,N50 20.33,,Cruise,35.900000000001455
2099.0,50.337185,3.594601,11939.1,39170.3,215.8,,,U 3.5,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1212.0,1212.0,,,,,442.3,,,-26.5,0.764,Display - Mach (0),463.0,235.5,E003 35.67,,,Cruise,30.10000000000582
2100.0,50.335297,3.593056,11938.9,39169.7,215.8,,,U 3.5,,91.5,91.5,91.38,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1212.0,1212.0,,,,,442.0,,,-26.5,0.763,Display - Mach (0),463.0,235.3,,,,Cruise,24.099999999998545
2101.0,50.333408,3.591511,11938.8,39169.2,215.8,,61.5,U 3.5,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1212.0,1212.0,,,,,441.2,,,-26.5,0.762,Display - Mach (0),463.0,234.8,,,,Cruise,17.599999999998545
2102.0,50.331512,3.589966,11938.2,39167.4,215.8,,,U 3.5,93.0,,91.63,91.5,,,False (0),False (0),False (0),False (0),0.4,0.0,321.7,1212.0,1212.0,,,,,441.6,,,-26.5,0.762,Display - Mach (0),463.0,235.0,,N50 19.87,,Cruise,9.400000000001455
2103.0,50.32959,3.588421,11937.7,39165.6,215.8,62633.0,,U 3.5,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1219.0,1219.0,,,,,441.5,,,-26.5,0.762,Display - Mach (0),463.0,235.0,E003 35.30,,,Cruise,2.2999999999956344
2104.0,50.327656,3.586876,11937.6,39165.4,215.8,,,U 3.5,,91.6,91.63,91.63,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1219.0,1219.0,,,,,442.7,,,-26.5,0.764,Display - Mach (0),463.0,235.8,,,,Cruise,-3.6999999999970896
2105.0,50.325726,3.585331,11937.8,39166.1,215.8,,61.0,U 3.5,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1227.0,1227.0,,,,,442.3,,,-26.5,0.764,Display - Mach (0),463.0,235.5,,,,Cruise,-8.599999999998545
2106.0,50.323799,3.583786,11938.1,39167.0,215.8,,,U 3.5,93.0,,91.75,91.63,,,False (0),False (0),False (0),False (0),0.4,0.0,321.3,1227.0,1227.0,,,,,442.7,,,-26.5,0.764,Display - Mach (0),463.0,235.8,,N50 19.41,,Cruise,-12.19999999999709
2107.0,50.321907,3.582241,11938.4,39167.9,215.8,,,U 3.5,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1227.0,1234.0,,,,,442.9,,,-26.75,0.765,Display - Mach (0),463.0,236.0,E003 34.93,,,Cruise,-17.0
2108.0,50.320019,3.580696,11938.7,39168.8,215.8,,,U 3.5,,91.9,91.88,91.75,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1227.0,1234.0,,,,,442.9,,,-26.75,0.765,Display - Mach (0),463.0,236.0,,,,Cruise,-21.599999999998545
2109.0,50.31813,3.579151,11938.9,39169.8,215.8,,61.0,U 3.5,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1234.0,1234.0,,,,,442.9,,,-26.75,0.765,Display - Mach (0),463.0,236.0,,,,Cruise,-24.69999999999709
2110.0,50.316242,3.577606,11939.2,39170.7,215.8,,,U 3.5,93.13,,92.0,91.88,,,False (0),False (0),False (0),False (0),0.4,0.0,321.0,1234.0,1234.0,,,,,442.5,,,-26.75,0.764,Display - Mach (0),463.0,235.8,,N50 18.96,,Cruise,-26.5
2111.0,50.314354,3.576055,11939.5,39171.6,215.8,,,U 3.5,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1263.0,1241.0,,,,,442.4,,,-26.5,0.764,Display - Mach (0),463.0,235.5,E003 34.56,,,Cruise,-26.70000000000437
2112.0,50.312466,3.574474,11939.7,39172.3,215.8,,,U 3.5,,92.6,92.75,92.63,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1277.0,1277.0,,,,,442.4,,,-26.5,0.764,Display - Mach (0),463.0,235.5,,,,Cruise,-26.099999999998545
2113.0,50.310577,3.572886,11939.6,39172.1,215.8,,60.5,U 3.5,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1285.0,1285.0,,,,,442.7,,,-26.5,0.764,Display - Mach (0),463.0,235.8,,,,Cruise,-26.0
2114.0,50.308689,3.571298,11939.2,39170.6,215.8,,,U 3.3,93.75,,93.13,93.0,,,False (0),False (0),False (0),False (0),0.4,0.0,321.3,1277.0,1285.0,,,,,442.7,,,-26.5,0.765,Display - Mach (0),463.0,235.8,,N50 18.50,,Cruise,-26.30000000000291
2115.0,50.306801,3.569716,11939.1,39170.2,215.8,,,U 3.5,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1285.0,1292.0,,,,,442.7,,,-26.5,0.765,Display - Mach (0),463.0,235.8,E003 34.18,,,Cruise,-24.40000000000145
2116.0,50.304913,3.568165,11939.1,39170.3,215.8,,,U 3.3,,93.4,93.5,93.38,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1292.0,1299.0,,,,,442.7,,,-26.5,0.764,Display - Mach (0),463.5,235.8,,,,Cruise,-23.39999999999418
2117.0,50.30302,3.56662,11939.4,39171.2,215.8,,60.0,U 3.3,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1292.0,1299.0,,,,,442.7,,,-26.5,0.764,Display - Mach (0),463.5,235.8,,,,Cruise,-20.70000000000437
2118.0,50.301132,3.565075,11939.9,39172.8,215.8,,,U 3.3,93.88,,93.63,93.5,,,False (0),False (0),False (0),False (0),0.4,0.0,321.3,1292.0,1299.0,,,,,443.1,,,-26.5,0.765,Display - Mach (0),463.5,236.0,,N50 18.05,,Cruise,-17.299999999995634
