Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1,Flight Phases,Altitude Change
38.25,52.309841,4.77451,-1.2,-4.0,17.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
38.5,52.309841,4.77451,-1.2,-4.0,18.3,,,D 0.7,,,,,,0.0,,,,,,,17.2,,,,,,,,,,,,,,,,,,Cruise,
38.75,52.309841,4.77451,-1.2,-4.0,19.2,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
39.0,52.309841,4.77451,-1.2,-4.0,20.0,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,298.0,5574.0,,,0.0,,45.7,,,26.25,0.15,Display - IAS (1),3.0,45.0,E004 46.27,,,Cruise,
39.25,52.309841,4.77451,-1.2,-4.0,21.0,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
39.5,52.309841,4.77451,-1.2,-4.0,22.0,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
39.75,52.309841,4.77451,-1.2,-4.0,22.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
40.0,52.309841,4.77451,-1.2,-4.0,23.9,,,D 0.7,,6.4,6.25,96.0,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,283.0,0.0,,,,,45.6,,,25.5,0.15,Display - IAS (1),3.0,45.0,,,,Cruise,
40.25,52.309841,4.77451,-1.2,-4.0,24.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
40.5,52.309841,4.77451,-1.2,-4.0,25.8,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
40.75,52.309841,4.77451,-1.2,-4.0,26.8,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
41.0,52.309841,4.77451,-1.2,-4.0,27.8,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,290.0,0.0,,,,,45.5,,,24.25,0.15,Display - IAS (1),2.5,45.0,,,,Cruise,
41.25,52.309841,4.77451,-1.2,-4.0,28.7,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
41.5,52.309841,4.77451,-1.2,-4.0,29.5,,102.0,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
41.75,52.309841,4.77451,-1.2,-4.0,30.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
42.0,52.309841,4.77451,-1.2,-4.0,31.3,,,D 0.7,37.38,,8.13,96.0,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,290.0,0.0,,,,,45.5,,,23.25,0.15,Display - IAS (1),2.5,45.0,,N52 18.48,,Cruise,
42.25,52.309841,4.77451,-1.2,-4.0,31.8,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
42.5,52.309841,4.77451,-1.2,-4.0,32.4,,,D 0.7,,,,,,0.0,,,,,,,31.3,,,,,,,,,,,,,,,,,,Cruise,
42.75,52.309841,4.77451,-1.2,-4.0,32.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
43.0,52.309841,4.77451,-1.2,-4.0,33.4,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,305.0,5574.0,,,,0.0,45.4,,,22.5,0.15,Display - IAS (1),2.5,45.0,E004 46.27,,,Cruise,
43.25,52.309841,4.77451,-1.2,-4.0,33.7,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
43.5,52.309841,4.77451,-1.2,-4.0,33.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
43.75,52.309841,4.77451,-1.2,-4.0,34.2,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
44.0,52.309841,4.77451,-1.2,-4.0,34.5,,,D 0.7,,10.3,10.25,2.25,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,312.0,0.0,,,,,45.4,,,22.25,0.15,Display - IAS (1),2.5,45.0,,,,Cruise,
44.25,52.309841,4.77451,-1.2,-4.0,34.6,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
44.5,52.309841,4.77451,-1.2,-4.0,34.8,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
44.75,52.309841,4.77451,-1.2,-4.0,35.0,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
45.0,52.309841,4.77451,-1.2,-4.0,35.2,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,327.0,0.0,,,,,45.4,,,22.0,0.15,Display - IAS (1),3.0,45.0,,,,Cruise,
45.25,52.309841,4.77451,-1.2,-4.0,35.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
45.5,52.309841,4.77451,-1.2,-4.0,35.7,,102.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
45.75,52.309841,4.77451,-1.2,-4.0,36.0,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
46.0,52.309841,4.77451,-1.2,-4.0,36.2,,,D 0.7,44.63,,12.25,2.25,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,334.0,0.0,,,,,45.4,,,21.75,0.15,Display - IAS (1),2.5,45.0,,N52 18.48,,Cruise,
46.25,52.309841,4.77451,-1.2,-4.0,36.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
46.5,52.309841,4.77451,-1.2,-4.0,36.6,,,D 0.5,,,,,,0.0,,,,,,,35.5,,,,,,,,,,,,,,,,,,Cruise,
46.75,52.309841,4.77451,-1.2,-4.0,36.7,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
47.0,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.5,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,348.0,5574.0,,,,,45.4,,,21.75,0.15,Display - IAS (1),2.5,45.0,E004 46.27,,,Cruise,
47.25,52.309841,4.77451,-1.2,-4.0,37.1,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
47.5,52.309841,4.77451,-1.2,-4.0,37.3,,,D 0.5,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
47.75,52.309841,4.77451,-1.2,-4.0,37.4,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
48.0,52.309841,4.77451,-1.2,-4.0,37.6,,,D 0.5,,14.3,14.13,0.0,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,370.0,0.0,,,,,45.4,,,21.75,0.15,Display - IAS (1),2.0,45.0,,,,Cruise,
48.25,52.309841,4.77451,-1.2,-4.0,37.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
48.5,52.309841,4.77451,-1.2,-4.0,37.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
48.75,52.309841,4.77451,-1.2,-4.0,37.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
49.0,52.309841,4.77451,-1.2,-4.0,37.6,,0.0,D 0.4,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,377.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),1.5,45.0,,,,Cruise,
49.25,52.309841,4.77451,-1.2,-4.0,37.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
49.5,52.309841,4.77451,-1.2,-4.0,37.6,,101.0,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
49.75,52.309841,4.77451,-1.2,-4.0,37.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
50.0,52.309841,4.77451,-1.2,-4.0,37.6,,,D 0.4,52.0,,16.25,0.0,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,385.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),1.0,45.0,,N52 18.48,,Cruise,
50.25,52.309841,4.77451,-1.2,-4.0,37.5,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
50.5,52.309841,4.77451,-1.2,-4.0,37.4,,,D 0.4,,,,,,0.0,,,,,,,36.2,,,,,,,,,,,,,,,,,,Cruise,
50.75,52.309841,4.77451,-1.2,-4.0,37.4,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
51.0,52.309841,4.77451,-1.2,-4.0,37.3,,,D 0.4,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,399.0,5574.0,,,,,45.3,,,21.25,0.15,Display - IAS (1),0.5,45.0,E004 46.27,,,Cruise,
51.25,52.309841,4.77451,-1.2,-4.0,37.3,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
51.5,52.309841,4.77451,-1.2,-4.0,37.3,,,D 0.4,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
51.75,52.309841,4.77451,-1.2,-4.0,37.3,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
52.0,52.309841,4.77451,-1.2,-4.0,37.3,,,D 0.2,,18.4,18.38,2.25,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,414.0,0.0,,,,,45.3,,,21.0,0.15,Display - IAS (1),0.5,45.0,,,,Cruise,
52.25,52.309841,4.77451,-1.2,-4.0,37.2,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
52.5,52.309841,4.77451,-1.2,-4.0,37.1,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
52.75,52.309841,4.77451,-1.2,-4.0,37.0,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
53.0,52.309841,4.77451,-1.2,-4.0,36.9,,0.0,D 0.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,428.0,0.0,,,,,45.3,,,21.0,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
53.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
53.5,52.309841,4.77451,-1.2,-4.0,36.9,,100.0,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
53.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
54.0,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,59.25,,20.38,2.25,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,435.0,0.0,,,,,45.3,,,21.0,0.15,Display - IAS (1),0.0,45.0,,N52 18.48,,Cruise,
54.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
54.5,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,0.0,,,,,,,35.9,,,,,,,,,,,,,,,,,,Cruise,
54.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
55.0,52.309841,4.77451,-1.2,-4.0,36.9,65282.0,,D 0.2,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,450.0,5574.0,,,,,45.3,,,21.25,0.15,Display - IAS (1),0.0,45.0,E004 46.27,,,Cruise,
55.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
55.5,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
55.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
56.0,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,21.5,21.5,96.0,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,334.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
56.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
56.5,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
56.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
57.0,52.309841,4.77451,-1.2,-4.0,36.9,,0.0,D 0.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,305.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
57.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
57.5,52.309841,4.77451,-1.2,-4.0,36.9,,100.0,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
57.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
58.0,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,61.0,,21.25,96.0,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,305.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.48,,Cruise,
58.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
58.5,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,0.0,,,,,,,35.9,,,,,,,,,,,,,,,,,,Cruise,
58.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
59.0,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,312.0,5574.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,E004 46.27,,,Cruise,
59.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
59.5,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
59.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
60.0,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,21.0,21.0,2.25,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,312.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
60.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
60.5,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
60.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
61.0,52.309841,4.77451,-1.2,-4.0,36.9,,0.0,D 0.2,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,312.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
61.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
61.5,52.309841,4.77451,-1.2,-4.0,36.9,,100.0,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
61.75,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
62.0,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.2,60.63,,20.63,2.25,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,312.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.48,,Cruise,
62.25,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
62.5,52.309841,4.77451,-1.2,-4.0,36.9,,,D 0.4,,,,,,0.0,,,,,,,35.9,,,,,,,,,,,,,,,,,,Cruise,
62.75,52.309841,4.774508,-1.2,-4.0,36.9,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
63.0,52.309841,4.774504,-1.2,-4.0,36.9,,,D 0.5,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,312.0,0.0,,,,,45.3,,,21.5,0.15,Display - IAS (1),0.0,45.0,E004 46.27,,,Cruise,
63.25,52.309841,4.774498,-1.2,-4.0,36.9,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
63.5,52.309841,4.774489,-1.2,-4.0,36.9,,,D 0.5,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
63.75,52.309841,4.774478,-1.2,-4.0,36.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
64.0,52.309841,4.774467,-1.2,-4.0,36.9,,,D 0.7,,20.6,20.5,0.0,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,312.0,0.0,,,,,45.4,,,22.0,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
64.25,52.309841,4.774457,-1.2,-4.0,36.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
64.5,52.309841,4.774446,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
64.75,52.309841,4.774436,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
65.0,52.309841,4.774425,-1.2,-4.0,36.9,,0.0,D 0.9,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,298.0,0.0,,,,,45.4,,,22.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
65.25,52.309841,4.774414,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
65.5,52.309841,4.774403,-1.2,-4.0,36.9,,100.0,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
65.75,52.309841,4.774393,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
66.0,52.309841,4.774382,-1.2,-4.0,36.9,,,D 0.9,60.63,,20.75,0.0,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,290.0,0.0,,,,,45.4,,,23.0,0.15,Display - IAS (1),0.0,45.0,,N52 18.48,,Cruise,
66.25,52.309841,4.774371,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
66.5,52.309841,4.77436,-1.2,-4.0,36.9,,,D 0.9,,,,,,0.0,,,,,,,35.9,,,,,,,,,,,,,,,,,,Cruise,
66.75,52.309841,4.774352,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
67.0,52.309841,4.774345,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,290.0,0.0,,,,,45.5,,,24.0,0.15,Display - IAS (1),0.0,45.0,E004 46.26,,,Cruise,
67.25,52.309841,4.774341,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
67.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
67.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
68.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.6,20.63,0.0,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,290.0,0.0,,,,,45.6,,,24.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
68.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
68.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
68.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
69.0,52.309841,4.774339,-1.2,-4.0,36.9,,0.0,D 0.9,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,305.0,0.0,,,,,45.7,,,25.75,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
69.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
69.5,52.309841,4.774339,-1.2,-4.0,36.9,,100.0,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
69.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
70.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,60.38,,20.63,0.0,,,False (0),False (0),False (0),False (0),0.4,0.0,0.0,305.0,0.0,,,,,45.7,,,26.0,0.15,Display - IAS (1),0.0,45.0,,N52 18.48,,Cruise,
70.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
70.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0.0,,,,,,,35.9,,,,,,,,,,,,,,,,,,Cruise,
70.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
71.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,305.0,0.0,,,,,45.7,,,25.75,0.15,Display - IAS (1),0.0,45.0,E004 46.26,,,Cruise,
71.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
71.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
71.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
72.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.6,20.63,0.0,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,305.0,0.0,,,,,45.7,,,26.0,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
72.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
72.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
