Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1,Flight Phases,Altitude Change
43.75,52.321888,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
44.0,52.321888,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.4,19.38,20.5,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,290.0,312.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
44.25,52.321888,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
44.5,52.321888,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
44.75,52.321888,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
45.0,52.321888,4.725231,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),-0.4,0.0,,290.0,298.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
45.25,52.321888,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
45.5,52.321888,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
45.75,52.321884,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
46.0,52.32188,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.38,20.38,,,False (0),False (0),False (0),False (0),-0.4,0.0,0.0,290.0,298.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.23,,Cruise,
46.25,52.321873,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
46.5,52.321865,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.0,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
46.75,52.321854,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
47.0,52.321846,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),-0.4,0.0,,298.0,312.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,E004 45.87,,,Cruise,
47.25,52.321835,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
47.5,52.321823,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
47.75,52.321812,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
48.0,52.3218,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.4,19.38,20.13,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,298.0,312.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
48.25,52.321793,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
48.5,52.321781,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
48.75,52.32177,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
49.0,52.321758,4.725231,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),-0.4,0.0,,298.0,312.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
49.25,52.321747,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
49.5,52.321735,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
49.75,52.321728,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
50.0,52.321724,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.75,,19.5,19.75,,,False (0),False (0),False (0),False (0),-0.4,0.0,0.0,305.0,312.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
50.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
50.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.0,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
50.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
51.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,E004 45.87,,,Cruise,
51.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
51.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
51.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
52.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,19.88,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,327.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
52.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
52.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
52.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
53.0,52.321716,4.725231,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),-0.4,0.0,,319.0,327.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
53.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
53.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
53.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
54.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,19.75,,,False (0),False (0),False (0),False (0),-0.4,0.0,0.0,312.0,327.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
54.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
54.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.0,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
54.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
55.0,52.321716,4.725231,-1.2,-4.0,144.9,64810.0,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,E004 45.87,,,Cruise,
55.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
55.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
55.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
56.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.6,19.5,19.5,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
56.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
56.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
56.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
57.0,52.321716,4.725231,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
57.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
57.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
57.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
58.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,19.5,,,False (0),False (0),False (0),False (0),-0.4,0.0,0.0,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
58.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
58.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.0,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
58.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
59.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,E004 45.87,,,Cruise,
59.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
59.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
59.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
60.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,19.38,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
60.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
60.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
60.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
61.0,52.321716,4.725231,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
61.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
61.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
61.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
62.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,19.63,,,False (0),False (0),False (0),False (0),-0.4,0.0,0.0,312.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
62.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
62.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.0,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
62.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
63.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,E004 45.87,,,Cruise,
63.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
63.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
63.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
64.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,19.75,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
64.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
64.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
64.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
65.0,52.321716,4.725231,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
65.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
65.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
65.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
66.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,59.0,,19.63,19.75,,,False (0),False (0),False (0),False (0),-0.4,0.0,0.0,312.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
66.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
66.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.0,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
66.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
67.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,312.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,E004 45.87,,,Cruise,
67.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
67.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
67.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
68.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.6,19.5,19.38,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,312.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
68.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
68.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
68.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
69.0,52.321716,4.725231,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),-0.4,0.0,,312.0,312.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
69.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
69.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
69.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
70.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,19.25,,,False (0),False (0),False (0),False (0),-0.4,0.0,0.0,312.0,319.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
70.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
70.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.0,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
70.75,52.321716,4.725229,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
71.0,52.321716,4.725224,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),-0.4,0.0,,319.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,E004 45.87,,,Cruise,
71.25,52.321716,4.725218,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
71.5,52.321716,4.725209,-1.2,-4.0,144.9,,,D 0.7,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
71.75,52.321716,4.725199,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
72.0,52.321716,4.725188,-1.2,-4.0,144.9,,,D 0.7,,19.6,19.63,19.5,,0.0,False (0),False (0),False (0),False (0),-0.4,0.0,,319.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
72.25,52.321716,4.725177,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
72.5,52.321716,4.725166,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
72.75,52.321716,4.725156,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
73.0,52.321716,4.725145,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.0,,False (0),False (0),False (0),False (0),28.1,2.0,,319.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
73.25,52.321716,4.725134,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
73.5,52.321716,4.725123,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
73.75,52.321716,4.725113,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
74.0,52.321716,4.725102,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.75,19.5,,,False (0),False (0),False (0),False (0),41.5,5.0,0.0,319.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
74.25,52.321716,4.725091,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
74.5,52.321716,4.72508,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.1,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
74.75,52.321716,4.725072,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
75.0,52.321716,4.725066,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),41.5,5.0,,327.0,319.0,,,,,45.2,145,,17.5,0.15,Display - IAS (1),0.0,45.0,E004 45.86,,,Cruise,
75.25,52.321716,4.725061,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
75.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
75.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
76.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,19.8,19.75,19.88,,0.3,False (0),False (0),False (0),False (0),41.5,5.0,,327.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
76.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
76.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
76.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
77.0,52.321716,4.725059,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.3,,False (0),False (0),False (0),False (0),41.5,5.0,,327.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
77.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
77.5,52.321716,4.725059,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
77.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
78.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.75,20.25,,,False (0),False (0),False (0),False (0),41.5,5.0,0.0,327.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,N52 18.22,,Cruise,
78.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
78.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,0.4,,,,,,,146.6,,,,,,,,,,,,,,,,,,Cruise,
78.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
79.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,False (0),False (0),False (0),False (0),41.5,5.0,,327.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,E004 45.86,,,Cruise,
79.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
79.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
79.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
80.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,19.8,19.75,20.25,,0.6,False (0),False (0),False (0),False (0),41.5,5.0,,327.0,319.0,,,,,45.2,,,17.5,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
80.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
80.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
80.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
81.0,52.321716,4.725059,-1.2,-4.0,144.9,,0.0,D 0.7,,,,,0.7,,False (0),False (0),False (0),False (0),41.5,5.0,,327.0,327.0,,,,,45.2,,,17.25,0.15,Display - IAS (1),0.0,45.0,,,,Cruise,
81.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
81.5,52.321716,4.725059,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
81.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruise,
