Latitude,Longitude,Burned Fuel (kg),Time Taken (seconds),Temperature Used (Celsius),Estimated FF (kg/hr)
54.45630296123536,2.5438793601128404,2.9380495129845,0.0015016216034065874,-51.813999999999965,1956.5844726256098
54.46146197520075,2.527732474050255,166.88988753144653,0.08624526666620387,-53.21399999999997,1935.0614124408999
54.77222099961521,1.6151192865240938,115.34878248195317,0.05963925885768624,-53.27599999999998,1934.1082483470054
55.05621463278469,1.0530594477651107,30.948122649782064,0.01600123606123495,-53.27599999999998,1934.1082483470054
55.116336690984056,0.8824276411699078,205.67674431717077,0.10651122396635006,-53.47599999999997,1931.0335254634756
55.650683890218154,-0.10958462466499072,143.7168910421384,0.07449187069821346,-53.58899999999997,1929.2963070342812
55.980527175500434,-0.8764700747829733,271.1469473821428,0.14027585510384616,-53.35099999999997,1932.955227265682
56.78816840665355,-2.0727255793016277,43.14665781803979,0.022337236147998155,-53.438999999999965,1931.6023491969286
56.87167753366587,-2.3299624087834347,266.8035014204002,0.13793336295233474,-53.26399999999998,1934.2927317200172
57.6593231184864,-3.570845724650801,51.69677291812151,0.026702465483107424,-53.15099999999998,1936.0299501492116
57.80550684062421,-3.8279615704118424,9.63821295184581,0.004978338765421983,-53.15099999999998,1936.0299501492116
57.8322454939467,-3.876926694265526,113.18116511111869,0.05850690034782814,-53.250999999999976,1934.4925887074469
58.190364725150516,-4.36882847451514,156.63499625185648,0.08098564099797688,-53.27599999999998,1934.1082483470054
58.61072416633008,-5.2098633909749426,231.42080914272367,0.11934415524912519,-52.950999999999965,1939.1046730327419
59.16265470853889,-6.582804480088702,140.68131798590323,0.07242043870104634,-52.72599999999997,1942.563736276713
59.56393491602064,-7.322704004151164,59.43069635198156,0.030593949244564617,-52.72599999999997,1942.563736276713
59.73062701841862,-7.643195889637262,76.9104084350519,0.03963927506555757,-52.875999999999976,1940.2576941140655
59.95016037527956,-8.054508789233727,256.5361139567809,0.13156600875774166,-52.250999999999976,1949.8662031250965
60.56050519319025,-9.65249778499889,86.46518089060866,0.04419189771785216,-51.813999999999965,1956.5844726256098
60.72210346860178,-10.247917617029664,106.64205185556364,0.05434406440594562,-51.438999999999965,1962.3495780322285
60.98814091664965,-10.902038457056126,188.90304595207834,0.09593451608511813,-51.000999999999976,1969.0832211471588
61.464947694121044,-12.058899995155734,67.00597347270475,0.034055609500628234,-51.10099999999997,1967.545859705394
61.61799499840075,-12.495976607938717,140.12506666663577,0.07101012924168379,-50.72599999999997,1973.3109651120126
61.845586125980894,-13.515634272695102,148.4216204501169,0.07509048886807368,-50.51399999999998,1976.5701713685544
62.14243814162837,-14.549141394225943,108.24493310641311,0.05475848558693342,-50.500999999999976,1976.7700283559839
62.41283952116644,-15.23311439199236,163.88515531333547,0.08280892167545038,-50.35099999999997,1979.0760705186315
62.74958769362535,-16.38638418375887,95.58454754546273,0.04842470553962696,-50.688999999999965,1973.879788845466
62.97203534501986,-17.033391643926095,80.25379769347653,0.04064206816066915,-50.63899999999998,1974.648469566348
63.211328806524186,-17.475945202758687,0.633995066662083,0.0003210673071350844,-50.63899999999998,1974.648469566348
,,3528.911445274499,1.8112560587587607,,
