Latitude,Longitude,Burned Fuel (kg),Time Taken (seconds),Temperature Used (Celsius),Estimated FF (kg/hr)
54.95478114449723,8.42545751536424,1.1467213419580107,0.0006011365572672611,-55.000999999999976,1907.5887634765595
54.9542044814954,8.43364737938177,1.8838606118474872,0.0009875611808564924,-55.000999999999976,1907.5887634765595
54.9612135590792,8.439293838463497,323.48032206743494,0.16589872758909582,-52.250999999999976,1949.8662031250965
55.69588447773664,10.386146490865391,159.94799314994088,0.0823875091952623,-52.80099999999999,1941.410715195389
56.00262734832635,11.42701076451845,126.99932651910031,0.06438357622244915,-50.77599999999998,1972.5422843911301
56.24156783411634,12.24687515265952,80.60208665204689,0.040969959804067,-51.113999999999976,1967.3460027179644
56.474739217164846,12.65934595237439,236.45665713962654,0.11867168699317365,-49.47599999999997,1992.527983134075
57.00591392926081,14.101186375252245,167.89773381397535,0.08410987298016108,-49.238999999999976,1996.1715297510582
57.47463409381463,14.998268953368571,345.58403660326013,0.17726968545025115,-52.27599999999998,1949.4818627646553
58.36625844049763,17.083754217861987,133.8934667480552,0.07004200696633253,-54.738999999999976,1911.6166504539838
58.667462315648024,17.97962111695835,159.05155841206968,0.08380042839637374,-55.625999999999976,1897.980254465528
58.90716371665464,19.163153741827998,76.24819361249823,0.04029180322472993,-55.988999999999976,1892.3996324319214
59.040946433827976,19.718041788142013,201.59719744244754,0.10682238091369438,-56.325999999999965,1887.2187243731735
59.48350578321614,21.098456422508573,0.7389202693495495,0.0003915392846661039,-56.325999999999965,1887.2187243731735
,,2015.5280743836108,1.0366278747583806,,
