Latitude,Longitude,Burned Fuel (kg),Time Taken (seconds),Temperature Used (Celsius),Estimated FF (kg/hr)
52.847981851547246,1.7551635327163018,669.597732179738,0.34003964848118695,-50.994999999999976,1969.1754628336648
52.64871707036909,-1.9932267796796135,760.1335185202929,0.3953150977950763,-54.00799999999998,1922.8547625932856
51.873470182592385,-5.863262687301237,750.8377148499952,0.38144438521192575,-51.04499999999999,1968.4067821127821
52.08681404648908,-9.844789711022653,704.1415390121736,0.3535792794830112,-49.54499999999999,1991.467203739257
51.57217083910703,-13.431943563185579,1248.4928057595348,0.6159840496211667,-47.244999999999976,2026.8265168998519
50.892569777129204,-19.661050209854874,743.6538579800874,0.3677786831799441,-47.557999999999964,2022.0145755871276
50.30233734422762,-23.246752512712145,803.1682458876661,0.405065282575415,-50.107999999999976,1982.8118588221203
48.802429574574326,-26.55608313170116,774.1207186003227,0.4070215295531491,-55.369999999999976,1901.9158997564466
47.00281145628316,-29.294351887509315,761.8296140956189,0.40689034226849824,-57.29499999999999,1872.3216920024704
45.79560431555326,-32.36686747955287,770.4781311774328,0.4136765737029545,-57.932999999999964,1862.5133260040102
44.13919158582737,-35.21307134863592,811.1364181747696,0.4339375329077539,-57.494999999999976,1869.2469691189408
42.72020951434485,-38.55613240540534,697.8263676412438,0.37205879431220135,-57.08299999999997,1875.5808982590124
41.81199240149185,-41.69370020975237,809.1058907328486,0.4292782871490733,-56.482999999999976,1884.8050669096024
40.009561347081046,-45.03360572704656,822.239687536782,0.43518165747536336,-56.182999999999964,1889.4171512348976
38.43448818025097,-48.6487378211045,306.6465639440818,0.16216496054684093,-56.08299999999997,1890.9545126766625
37.966847049824395,-50.06303751985846,751.1532903451181,0.3960275853023504,-55.70799999999997,1896.7196180832811
36.312838772124316,-53.310188588639924,601.4062634768229,0.316884416301795,-55.63299999999998,1897.8726391646046
34.596414674382906,-55.552471925642635,657.182357366887,0.3458865074822269,-55.494999999999976,1899.9941979542405
32.81534751791396,-58.03112386233177,724.6515927811158,0.3802429779580101,-55.119999999999976,1905.7593033608591
30.623161327332493,-60.371830685057134,749.1441480288773,0.3904960061413238,-54.29499999999999,1918.4425352554201
28.821604183715763,-63.13208999588456,790.8944912843613,0.41049215967500313,-53.75799999999998,1926.6981661976981
26.015208850991666,-64.99909549764567,461.10029105885917,0.24013584245428107,-54.182999999999964,1920.1643800701972
24.460549179892205,-66.1799067271592,614.1479676389214,0.31977734337362346,-54.15799999999999,1920.5487204306382
22.63080971921313,-68.0060741658113,685.1244375326115,0.35573703123559086,-53.807999999999964,1925.929485476816
20.53490652557351,-69.87388047665902,781.483865067575,0.40399603791966665,-53.25799999999998,1934.384973406523
18.158003977161975,-71.84468416031521,473.5519689654475,0.24549037628485365,-53.607999999999976,1929.0042083603457
16.74077905422617,-73.06562738097527,812.5986289393312,0.41941446859273335,-53.057999999999964,1937.4596962900532
14.374092107158909,-75.10116676816357,668.1198627871308,0.34621683544597054,-53.557999999999964,1929.7728890812284
12.20559098273553,-76.35964680108401,483.0172118400137,0.24994897390159262,-53.38299999999998,1932.463271604317
,,20686.985183205663,10.740162666332582,,
