Latitude,Longitude,Burned Fuel (kg),Time Taken (seconds),Temperature Used (Celsius),Estimated FF (kg/hr)
49.189598669261656,3.9120219256715707,170.4230732413876,0.0818106645736825,-43.581999999999965,2083.1400665117035
48.72107240692911,3.434911598284547,443.83854436307246,0.2125728037388466,-43.26999999999998,2087.93663421001
47.31681587328681,2.7174328980074614,857.4122196775727,0.41140780416451195,-43.51999999999998,2084.0932306055975
44.654499935427594,0.9805603988014048,487.8252727333828,0.23342504337601727,-43.14499999999998,2089.858336012216
43.033471287280285,0.27175834047630365,432.54272025939866,0.20699054051574042,-43.15699999999998,2089.6738526392046
41.58581587877938,-0.35948836144365076,749.9412178425936,0.3541249216502945,-41.331999999999965,2117.730698951416
39.18348172687843,-1.4725244026773263,628.0366545984616,0.29410583917585326,-40.18199999999999,2135.410355531713
37.16295379959996,-2.2826335170736174,628.1551537931462,0.2907866397670752,-38.569999999999965,2160.192621972965
35.18488861232689,-3.0953608334072658,883.6932471211605,0.40875204671617704,-38.456999999999965,2161.9298404021592
32.23421037082619,-3.6801981546016975,366.86820775740136,0.16945378036553832,-38.25699999999998,2165.004563285689
30.98233757723256,-3.8037724065112597,473.81875765620435,0.21842693199455426,-37.98199999999997,2169.232307250543
29.32674130558012,-3.735047873136742,627.8226678321714,0.28860344487181655,-37.581999999999965,2175.381753017603
27.208434884284276,-4.27095544839189,677.4849720233359,0.3111028924911891,-37.43199999999999,2177.68779518025
24.96401182410681,-4.901244421679343,457.09631208666127,0.20945623302248817,-37.13199999999998,2182.299879505545
23.48246461657436,-5.4509110835798245,599.3857670446806,0.27441619118414373,-37.00699999999998,2184.2215813077514
21.56726578425307,-6.352264228739302,582.7735158979118,0.26450765625078526,-35.76999999999998,2203.2387423423843
19.7393145482259,-7.2745082829674494,689.2147699094295,0.3113243537763079,-35.081999999999965,2213.8157890617276
17.583546258827962,-8.336372831667097,592.0492785562377,0.26708700974223276,-34.89499999999998,2216.690654957828
15.60994619398645,-8.861512593325267,712.5457035459876,0.32448378010682144,-36.244999999999976,2195.9362754940003
13.310412036681038,-9.937761964876236,580.280596838631,0.26390467500681314,-36.05699999999999,2198.8265150045186
11.434328377833076,-10.556463299826616,446.6613448481428,0.20322575410337626,-36.119999999999976,2197.8579772962066
9.941087741944465,-10.908851203694304,594.0509826205017,0.27059296253304205,-36.28199999999998,2195.3674517605473
7.915939068701997,-11.13667119808479,570.8751137211373,0.2613172051118537,-36.98199999999997,2184.6059216681924
5.930493708694671,-11.330800571037905,715.6345080679743,0.32896961973468547,-37.581999999999965,2175.381753017603
3.4252017680163016,-11.641026869915704,608.1109500045958,0.27991407387498307,-37.76999999999998,2172.491513507084
1.2673240029128936,-12.199574391724692,532.1887374861212,0.24572689636778358,-38.206999999999965,2165.7732440065715
-0.6256838742058605,-12.618461851420165,533.0155579532086,0.2465900245647947,-38.48199999999997,2161.545500041718
-2.507355306083641,-13.03737688947727,397.2246946834129,0.18396509624439247,-38.63199999999998,2159.23945787907
-3.9024447416083636,-13.390246170517942,30.9391935199115,0.014328745895696889,-38.63199999999998,2159.23945787907
,,16069.909735683834,7.431373630921499,,
