Latitude,Longitude,Burned Fuel (kg),Time Taken (seconds),Temperature Used (Celsius),Estimated FF (kg/hr)
51.00472128797324,8.709089885309709,3.2876498426857923,0.0015941003970948687,-44.93199999999999,2062.3856870478758
50.999706590530025,8.726593599044753,324.93338591444774,0.1564593754869154,-43.994999999999976,2076.790763757214
50.191902304985504,10.056805154080266,283.54036806064045,0.13697122629632885,-44.43199999999999,2070.072494256701
49.39608681657312,11.03750733381364,193.9724889764137,0.09347761281840804,-44.10699999999997,2075.0689189424374
48.8912741295802,11.766330729893092,216.5991816467085,0.10405404504863533,-43.68199999999999,2081.602705069938
48.36358541705265,12.613086763557348,162.2078768148418,0.07781704110141492,-43.494999999999976,2084.477570966039
47.96118321142301,13.231285195612308,422.4715115714842,0.20254355370398436,-43.40699999999998,2085.830449034792
46.86828331725765,14.735591502198725,205.70021906727294,0.09876348747214236,-43.60699999999997,2082.755726151262
46.33051171713121,15.451869873766261,171.31701822925146,0.08227805243677792,-43.64499999999998,2082.171528803391
45.91249377038393,16.085902875780956,300.0108415636123,0.14366126913288402,-43.244999999999976,2088.3209745704517
45.17268705958094,17.168470935734128,279.9866874123723,0.1347043146938314,-43.88199999999998,2078.5279821864083
44.52029595003602,18.210675661479467,159.2991745793543,0.07699631457132643,-44.50699999999998,2068.9194731753773
44.08457745208254,18.695324985850686,442.46203632333146,0.2111548201508887,-42.78199999999998,2095.4389580458233
42.90640225027671,20.108436494507025,71.54879036852033,0.03414501295482533,-42.78199999999998,2095.4389580458233
42.724490186653846,20.34735447998348,372.6096899331295,0.17397487300414613,-39.76999999999998,2141.7442846717845
41.69978825589923,21.40922810526523,242.93417721277757,0.10972635380284869,-35.069999999999965,2214.000272434739
41.069214610208135,22.138487859606023,77.8178196065967,0.03495678829347992,-34.28199999999998,2226.114680595847
40.86519443077105,22.36173220416234,177.08030234846552,0.07798495867048805,-31.381999999999977,2270.6981624070318
40.40375662668674,22.863758033082064,509.1194329773735,0.2218470776140847,-29.806999999999988,2294.9116051148303
39.12487783605202,24.353854405613472,277.03321893086036,0.12047417480544015,-29.506999999999977,2299.5236894401255
38.40945919809552,25.09372979159002,330.11965342019425,0.14423501894765184,-30.206999999999965,2288.7621593477706
37.52945860866931,25.885740677829823,209.6276708817571,0.09183672273204699,-30.60699999999997,2282.6127135807105
36.99421042323319,26.431783324310906,195.60870147917677,0.08569508980449314,-30.60699999999997,2282.6127135807105
36.486202744936485,26.919717537281443,229.62490305384154,0.10066519847252049,-30.706999999999965,2281.0753521389456
35.8965065292281,27.499249022164822,566.8214968456539,0.24846862598553945,-30.694999999999965,2281.2598355119576
34.39386947100303,28.766261419638308,74.7705063491823,0.03277597106004472,-30.694999999999965,2281.2598355119576
34.186402487382324,28.91099664675724,388.16344920063614,0.17035401255444302,-30.869999999999976,2278.5694529888688
33.17438756909438,29.77647377721809,336.06274442117456,0.14756315081984864,-30.944999999999965,2277.416431907545
32.224121194976526,30.3499107725635,0.4093804919955304,0.00017975653739032556,-30.944999999999965,2277.416431907545
,,7225.140377523752,3.315357999369924,,
