Latitude,Longitude,Burned Fuel (kg),Time Taken (seconds),Temperature Used (Celsius),Estimated FF (kg/hr)
53.817421599537234,1.775766954178046,417.66022964238584,0.21790004767139057,-54.40499999999997,1916.751437669479
54.16408709508061,-0.7845357509502849,440.06758344092475,0.22672619576475087,-52.829999999999984,1940.964880377277
54.464375190441146,-3.461335551520359,576.5337943662192,0.2938621625228838,-51.466999999999985,1961.919116828534
54.67336702763502,-6.802102512303337,492.3753654193592,0.2500121095680956,-50.97999999999999,1969.4060670499293
54.822650196368315,-9.670984474648893,334.49483896263416,0.16883990609149102,-50.216999999999985,1981.1361348505964
55.03230313690004,-11.647085373739728,467.6432351237823,0.23563658501883503,-49.99199999999999,1984.5951980945674
55.25394095718323,-14.48113954573027,454.0372764955557,0.2294473275766759,-50.36699999999999,1978.8300926879488
55.44210651564252,-17.30092522422888,639.6740059067969,0.3248055424471177,-50.97999999999999,1969.4060670499293
55.678575128378455,-21.364478385094444,373.01679414634754,0.1865658019558613,-49.02999999999997,1999.384615164347
55.65819760672833,-23.69159556467105,518.7633375329251,0.25394532459373265,-46.204999999999984,2042.8150758942077
55.53589947129791,-26.750422552236458,541.1083965853143,0.26302695519753727,-45.26699999999997,2057.2355262179635
55.3972701590299,-29.831874926560392,583.5045651823209,0.28368827516272255,-45.29199999999997,2056.851185857522
55.38734964048638,-33.098953040113,479.6021752283506,0.23475216333924687,-46.19199999999998,2043.0149328816372
55.30005626729051,-35.76448905668683,289.7504889803372,0.14286019133422262,-47.15499999999997,2028.2101421974403
55.079676581001145,-37.34825196575376,748.8694921371645,0.3836203923464544,-52.10499999999999,1952.1107508300734
54.16545096852193,-41.368266925618684,619.5105171064592,0.3214681720243183,-53.72999999999999,1927.1286274013924
53.27847237012,-44.687341995008,651.0378730934393,0.3386031726113788,-54.01699999999997,1922.716400063527
52.23723445000458,-48.07097611263995,148.47085219171387,0.07696577426935747,-53.60499999999999,1929.0503292035985
51.93647780299614,-48.77026140886603,526.9297032731648,0.27383587020298295,-53.91699999999997,1924.253761505292
50.903266877348955,-51.240220380976794,449.0623971947002,0.2312688033989226,-52.77999999999997,1941.73356109816
49.961422293781176,-53.14095311644195,577.7584706039262,0.29558659014277483,-51.94199999999998,1954.6166499801502
48.95426129831285,-55.67507419074459,561.8814236944878,0.28684331712683403,-51.66699999999997,1958.8443939450042
48.009108253360594,-58.11339761224715,496.2992988520054,0.25200455465004057,-50.97999999999999,1969.4060670499293
47.31349064420156,-60.31728597790394,484.93897048524553,0.2445884162935002,-50.11699999999999,1982.673496292361
46.504997071042375,-62.34174512127023,449.73418977858756,0.22652481722741805,-49.94199999999998,1985.36387881545
45.76158189778483,-64.1918120595904,428.79021564666033,0.21549671559560948,-49.65499999999997,1989.7761061533156
45.090789503173376,-65.9516852329109,593.3713009957239,0.2980949260265124,-49.60499999999999,1990.544786874198
44.26780032354007,-68.4247653465076,531.9450036056458,0.26490757862411274,-48.466999999999985,2008.0399600814835
43.28856864263538,-70.39528221308268,320.8334137348461,0.1605277973650228,-49.079999999999984,1998.615934443464
,,14197.665209407027,7.182405486149803,,
